Наименование,Описание,Категория,Цена,Фото
Чизкейк Париж,110 г. Шоколадный,Десерты,185 с,https://nambafood.kg/dish_image/70034.png
Блинчики со сметаной,3 шт. Свежие блинчики с домашней сметаной.,Десерты,130 с,https://nambafood.kg/dish_image/70036.png
Творожные шарики в карамели,"6 шт. Замороженный домашний творог, обжаривается в кляре и поливается сахарной карамелью.",Десерты,300 с,https://nambafood.kg/dish_image/70037.png
Блинчики с джемом,3 шт. Свежие блинчики с клубничным джемом.,Десерты,130 с,https://nambafood.kg/dish_image/75611.png
Баранья нога по-сычуаньски,1200 г,Блюда на компанию,2490 с,https://nambafood.kg/dish_image/70093.png
Лазы джи,Курица кусочками обжареная со свежим перцем,Блюда на компанию,515 с,https://nambafood.kg/dish_image/70094.png
Форель под соусом Пао Цзяо,950 г. Радужная форель под острым китайским соусом.,Блюда на компанию,1100 с,https://nambafood.kg/dish_image/70095.png
Да паэн джи,"800 г. Курица рубленая кусочками, тушеная с картофелем, свежим перцем и китайскими пряностями.",Блюда на компанию,750 с,https://nambafood.kg/dish_image/70096.png
Рыба «Виноградная гроздь» в кисло-сладком соусе,500 г,Блюда на компанию,1100 с,https://nambafood.kg/dish_image/70098.png
Рыба «Виноградная гроздь» в кисло-остром соусе,500 г,Блюда на компанию,1100 с,https://nambafood.kg/dish_image/70099.png
Шашлычки из рыбы (мойва),10 шт.,Блюда на компанию,295 с,https://nambafood.kg/dish_image/70100.png
Хрустящие крылышки,6 шт.,Блюда на компанию,470 с,https://nambafood.kg/dish_image/70102.png
Шашлык по-китайски из говядины,"200 г. Говядина, специи.",Блюда на компанию,355 с,https://nambafood.kg/dish_image/70104.png
Говядина в пикантном соусе,"200 г. Говядина, бамбук, грибы муэр.",Блюда на компанию,360 с,https://nambafood.kg/dish_image/70105.png
Салат «Кальмары в пряно-остром соусе»,"200 г. Отварные кальмары специальной нарезки, соус.",Блюда на компанию,325 с,https://nambafood.kg/dish_image/70106.png
Салат «Закуска по-китайски»,"200 г. Говядина, корнишоны, лук, перец болгарский.",Блюда на компанию,360 с,https://nambafood.kg/dish_image/70326.png
Язык говяжий в красном масле,200 г,Блюда на компанию,365 с,https://nambafood.kg/dish_image/70107.png
Сок J7,в ассортименте,Напитки,120 с,https://nambafood.kg/dish_image/70108.png
Fuse tea 0.5 л,,Напитки,50 с,https://nambafood.kg/dish_image/140677.png
Coca-Cola 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140678.png
Sprite 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140679.png
Fanta 1 л,,Напитки,80 с,https://nambafood.kg/dish_image/140680.png
Компот домашний 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/70113.png
