Наименование,Описание,Категория,Цена,Фото
Камди-Ча,"250 г. Полусырая картошка заправленная луком, зеленью и специями.",Корейская кухня. Мясо,200 с,https://nambafood.kg/dish_image/39077.png
Баклажаны с перцем в тяе,250 г. Баклажаны обжариваются с острым перцем с добавлением тяя. обладающие очень острым вкусом.,Корейская кухня. Мясо,250 с,https://nambafood.kg/dish_image/39079.png
Ким-паб (колбаса),"280 г. Корейские роллы, заправленные соевым соусом.",Корейская кухня. Мясо,210 с,https://nambafood.kg/dish_image/39081.png
Ким-паб (говядина),"280 г. Корейские роллы, заправленные соевым соусом.",Корейская кухня. Мясо,250 с,https://nambafood.kg/dish_image/39082.png
Ким-паб семга,"280 г. Ким, рис, семга.",Корейская кухня. Мясо,310 с,https://nambafood.kg/dish_image/39083.png
Папоротник,"250 г. Папоротник обжаривается с мясом, с добавлением чеснока и специй.",Корейская кухня. Мясо,280 с,https://nambafood.kg/dish_image/39085.png
Ве-ча,"300 г. Свежие огурцы с мясом, заправленная соевым соусом и специями.",Корейская кухня. Мясо,280 с,https://nambafood.kg/dish_image/39089.png
Морковь-ча,"250 г. Традиционный корейский салат из моркови, заправленный чесноком и специями.",Корейская кухня. Мясо,150 с,https://nambafood.kg/dish_image/39087.png
Требуха жареная,"300 г. Требуха, перец, лук, соевый соус.",Корейская кухня. Мясо,290 с,https://nambafood.kg/dish_image/39092.png
Опята (маринованные),"250 г. Грибы, мясо, овощи.",Корейская кухня. Мясо,290 с,https://nambafood.kg/dish_image/39093.png
Опята жаренные,,Корейская кухня. Мясо,290 с,https://nambafood.kg/dish_image/39094.png
Золотые иголки,"250 г. Грибы, помидоры, огурцы, кунжутное масло.",Корейская кухня. Мясо,280 с,https://nambafood.kg/dish_image/39095.png
Спаржа,250 г. Спаржа обжаривается с мясом и со специями.,Корейская кухня. Мясо,240 с,https://nambafood.kg/dish_image/39096.png
Свиные ушки жареные,"300 г. Отварные свиные ушки обжариваются с луком, красным и зеленым дунганским перцем, с добавлением соевого и специй.",Корейская кухня. Мясо,280 с,https://nambafood.kg/dish_image/39090.png
Свиные желудки жареные,"300 г. Отварные свиные желудки обжариваются с луком, красным и зеленым дунганским перцем, с добавлением соевого соуса и специй.",Корейская кухня. Мясо,260 с,https://nambafood.kg/dish_image/39091.png
Овощное ассорти по-корейски,"320 г. Огурцы, помидоры, лук, листья салата, кинза, тяй.",Корейская кухня. Мясо,230 с,https://nambafood.kg/dish_image/39099.png
Баклажаны по-китайски,"300 г. Баклажаны обжариваются во фритюре без кожуры, с добавлением болгарского перца и китайского уксуса.",Корейская кухня. Мясо,370 с,https://nambafood.kg/dish_image/39240.png
Шпинат с мясом,250 г. Шпинат в сыром виде заправляется жареным луком с дунганским перцем с добавлением мяса.,Корейская кухня. Мясо,280 с,https://nambafood.kg/dish_image/39098.png
Чесночные стрелки с мясом,250 г. Чесночные стрелки обжариваются с мясом и дунганским перцем.,Корейская кухня. Мясо,300 с,https://nambafood.kg/dish_image/16180.png
Чимчи,"250 г. Китайская капуста заправленная южно-корейским соусом, обладающая насыщенно кисло-острым вкусом.",Корейская кухня. Мясо,150 с,https://nambafood.kg/dish_image/39103.png
Жареные роллы с семгой,8 шт.,Корейская кухня. Мясо,310 с,https://nambafood.kg/dish_image/89511.png
Скумбрия жареная,Цена указана за 100 г.,Корейская кухня. Вторые блюда,150 с,https://nambafood.kg/dish_image/39101.png
Чопче,320 г. Фунчоза по-корейски обжаренная с древесными грибами и мясом говядины.,Корейская кухня. Вторые блюда,320 с,https://nambafood.kg/dish_image/67153.png
Пибимпаб,"400 г. Рис поливается кунжутным маслом, с яйцом и несколько видов салатов, ким и соевая паста кочи-тян, мясо",Корейская кухня. Вторые блюда,350 с,https://nambafood.kg/dish_image/39107.png
Пулькоги,"300 г. Маринованное мясо говядины, обжаривается с грибами вешенками, морковкой и соевой пастой.",Корейская кухня. Вторые блюда,370 с,https://nambafood.kg/dish_image/39108.png
Сунда,"250 г. Кровяные колбаски с добавлением риса, крови, подаются в горячем виде с соевым соусом.",Корейская кухня. Вторые блюда,280 с,https://nambafood.kg/dish_image/39110.png
Свинина по-корейски с овощами,"300 г. Свинина жареная с луком, с добавлением уксуса и чеснока.",Корейская кухня. Вторые блюда,380 с,https://nambafood.kg/dish_image/39117.png
Мойва жареная в кляре,230 г. Мойва в кляре обжаривается в масле,Корейская кухня. Вторые блюда,320 с,https://nambafood.kg/dish_image/39116.png
Пегодя дрожжевые (говядина),4 шт.,Корейская кухня. Вторые блюда,300 с,https://nambafood.kg/dish_image/101108.png
Пегодя крахмальные (говядина) 1 шт.,,Корейская кухня. Вторые блюда,75 с,https://nambafood.kg/dish_image/101107.png
Пегодя крахмальные (говядина),4 шт.,Корейская кухня. Вторые блюда,300 с,https://nambafood.kg/dish_image/101106.png
Говядина с овощами по-корейски,300 г. Говядина обжаривается с овощами в приправе кочитяй.,Корейская кухня. Вторые блюда,380 с,https://nambafood.kg/dish_image/39118.png
Муэр с телятиной,300 г. Маринованное мясо говядины обжаривается с древесными грибами и вешенками.,Корейская кухня. Вторые блюда,360 с,https://nambafood.kg/dish_image/67161.png
Тыби жареный,"300 г. Тыби обжаривается с болгарским перцем, луком и мелко нарезанным мясом.",Корейская кухня. Вторые блюда,250 с,https://nambafood.kg/dish_image/39120.png
Тыби заливной,300 г. Тыби отваривается и заливается густым тяем.,Корейская кухня. Вторые блюда,250 с,https://nambafood.kg/dish_image/39121.png
Тыби по-корейски,"300 г. Обжаренное тыби с шампиньонами, грибы золотые иголки, свежий дунганский перец, китайский уксус.",Корейская кухня. Вторые блюда,290 с,https://nambafood.kg/dish_image/67163.png
Пегодя дрожжевые (говядина) 1 шт.,1 шт.,Корейская кухня. Вторые блюда,75 с,https://nambafood.kg/dish_image/101109.png
Баранина на жаровне,300 г. Мясо обжаривается с овощами.,Жаровня,370 с,https://nambafood.kg/dish_image/39142.png
Говядина на жаровне,300 г. Мясо обжаривается с овощами.,Жаровня,370 с,https://nambafood.kg/dish_image/39141.png
Курица на жаровне,300 г. Мясо обжаривается с овощами.,Жаровня,320 с,https://nambafood.kg/dish_image/39143.png
Рыба на жаровне,300 г. Мясо обжаривается с овощами.,Жаровня,380 с,https://nambafood.kg/dish_image/39144.png
Салат «Ханский»,"250 г. Язык говяжий, овощи, китайский уксус.",Европейская кухня. Салаты,290 с,https://nambafood.kg/dish_image/39122.png
Салат «Английский»,"300 г. Копченая курица, маринованные огурцы, опята.",Европейская кухня. Салаты,280 с,https://nambafood.kg/dish_image/39126.png
Греческий салат,"300 г. Огурцы, салат, помидоры, оливковое масло, фетакса.",Европейская кухня. Салаты,260 с,https://nambafood.kg/dish_image/39124.png
Язык по-китайски,"250 г. Язык говяжий, китайски уксус, огурцы.",Европейская кухня. Салаты,290 с,https://nambafood.kg/dish_image/39125.png
Сельдь по-русски,"350 г. Филе сельди, отварной картофель.",Европейская кухня. Салаты,250 с,https://nambafood.kg/dish_image/39128.png
Свежий салат,250 г,Европейская кухня. Салаты,180 с,https://nambafood.kg/dish_image/39129.png
Грибы жаренные со сметаной,250 г,Европейская кухня. Салаты,300 с,https://nambafood.kg/dish_image/39127.png
Салат крабовый,"300 г. Огурцы, помидоры, крабовые палочки, майонез.",Европейская кухня. Салаты,200 с,https://nambafood.kg/dish_image/39130.png
Цезарь с курицей,"250 г. Курица, листья салата, соус цезарь",Европейская кухня. Салаты,330 с,https://nambafood.kg/dish_image/39131.png
Спринг роллы,1 порция,Европейская кухня. Салаты,280 с,https://nambafood.kg/dish_image/39160.png
Филадельфия,1 порция,Европейская кухня. Салаты,410 с,https://nambafood.kg/dish_image/39159.png
Окрошка с говядиной,Овощной холодный суп с говядиной на основе кефира.,Европейская кухня. Супы,190 с,https://nambafood.kg/dish_image/39134.png
Окрошка с говядиной 0.7,Овощной холодный суп с говядиной на основе кефира.,Европейская кухня. Супы,170 с,https://nambafood.kg/dish_image/39135.png
Пельмени по-домашнему (со сметаной),Пельмени сделанные в ручную с особым домашним вкусом и сметаной.,Европейская кухня. Супы,190 с,https://nambafood.kg/dish_image/16144.png
Суп-лапша с фрикадельками,,Европейская кухня. Супы,180 с,https://nambafood.kg/dish_image/39136.png
Суп-лапша с фрикадельками 0.7,,Европейская кухня. Супы,150 с,https://nambafood.kg/dish_image/39137.png
Солянка сборная,Суп из копчёностей с оливками и сметаной.,Европейская кухня. Супы,220 с,https://nambafood.kg/dish_image/39132.png
Солянка сборная 0.7,Суп из копчёностей с оливками и сметаной.,Европейская кухня. Супы,200 с,https://nambafood.kg/dish_image/39133.png
Телятина с грибами,"300 г. Бон филе, шампиньоны, цветная капуста.",Европейская кухня. Блюда из говядины,360 с,https://nambafood.kg/dish_image/39146.png
Мясо по-арабски,320 г. Мясо с чесноком и специями обжаренное в вине.,Европейская кухня. Блюда из говядины,420 с,https://nambafood.kg/dish_image/39147.png
Картошка жареная по-домашнему,"Картофель обжаренный в масле с луком, приправленный черным перцем и солью, подается соленьями и тостером",Европейская кухня. Блюда из говядины,210 с,https://nambafood.kg/dish_image/67174.png
Телятина с брокколи,"330 г. Маринованная телятина, помидоры черри, брокколи.",Европейская кухня. Блюда из говядины,350 с,https://nambafood.kg/dish_image/82256.png
Куриные крылышки,500 гр,Европейская кухня. Блюда из птицы,390 с,https://nambafood.kg/dish_image/39242.png
Отбивная из курицы,"350 г. Курица, вешенки, сыр, зелень.",Европейская кухня. Блюда из птицы,320 с,https://nambafood.kg/dish_image/39149.png
Курица в кисло-сладком соусе,320 г,Европейская кухня. Блюда из птицы,380 с,https://nambafood.kg/dish_image/39151.png
Фрикасе,"300 г. Куриная грудка, вешенки, сливочный соус.",Европейская кухня. Блюда из птицы,260 с,https://nambafood.kg/dish_image/39150.png
Баранина жареная,"300 г. Баранина, лук, специи.",Европейская кухня. Блюда из баранины,450 с,https://nambafood.kg/dish_image/39152.png
Рис,170 гр,Гарниры,70 с,https://nambafood.kg/dish_image/16228.png
Рис с яйцом,170 гр,Гарниры,80 с,https://nambafood.kg/dish_image/16229.png
Картофель фри,180 г,Гарниры,150 с,https://nambafood.kg/dish_image/39156.png
Цветная капуста в кляре,170 г,Гарниры,160 с,https://nambafood.kg/dish_image/39157.png
Овощи на гриле,,Гарниры,140 с,https://nambafood.kg/dish_image/67182.png
Хлеб (ассорти),,Гарниры,40 с,https://nambafood.kg/dish_image/16232.png
Пампушки,4 шт.,Гарниры,100 с,https://nambafood.kg/dish_image/39154.png
Картофельные дольки,150 г,Гарниры,150 с,https://nambafood.kg/dish_image/101102.png
Картофельные крокеты,150 г,Гарниры,150 с,https://nambafood.kg/dish_image/101099.png
Картофельные котлеты,,Гарниры,150 с,https://nambafood.kg/dish_image/101100.png
Картофельные смайлики,,Гарниры,150 с,https://nambafood.kg/dish_image/101101.png
Вареники с картошкой,,Гарниры,180 с,https://nambafood.kg/dish_image/105639.png
Наггетсы,,Гарниры,260 с,https://nambafood.kg/dish_image/105640.png
Камди,1 бут.,Напитки,160 с,https://nambafood.kg/dish_image/17310.png
Натуральный сок в ассортименте,1 л,Напитки,190 с,https://nambafood.kg/dish_image/17308.png
Fanta 1 л,1 л,Напитки,150 с,https://nambafood.kg/dish_image/140791.png
Sprite 1 л,1 л,Напитки,150 с,https://nambafood.kg/dish_image/140790.png
Coca-Cola 1 л,1 л,Напитки,150 с,https://nambafood.kg/dish_image/140789.png
Red Bull,250 мл,Напитки,200 с,https://nambafood.kg/dish_image/17309.png
