Наименование,Описание,Категория,Цена,Фото
Гвезели с картошкой и сыром,,Выпечка,65 с,https://nambafood.kg/dish_image/131946.png
Гурули с курицей,,Выпечка,100 с,https://nambafood.kg/dish_image/131941.png
Кубдари (маленький),"Телятина, овощи, сыр",Выпечка,120 с,https://nambafood.kg/dish_image/131947.png
Шашлык из телятины,"200 г. Классический шашлык из телятины с курдюком, ароматными специями и маринованным луком.",Шашлык,280 с,https://nambafood.kg/dish_image/111508.png
Шашлык из баранины,"200 г. Классический шашлык из баранины с курдюком, ароматными специями и маринованным луком.",Шашлык,260 с,https://nambafood.kg/dish_image/111506.png
Шашлык из курицы,200 г. Жареная на мангале куриная грудка в фирменном маринаде с ароматными специями и маринованным луком.,Шашлык,230 с,https://nambafood.kg/dish_image/111507.png
Шашлык микс,200 г,Шашлык,280 с,https://nambafood.kg/dish_image/111509.png
Шашлык овощной,200 г,Шашлык,130 с,https://nambafood.kg/dish_image/111511.png
Люля из телятины,200 г. Люля из рубленной телятины с ароматными специями и маринованным лук.,Шашлык,250 с,https://nambafood.kg/dish_image/111505.png
Люля из баранины,200 г. Люля из рубленной баранины с ароматными специями и маринованным луком.,Шашлык,260 с,https://nambafood.kg/dish_image/111504.png
Шаурма ассорти,,Шашлык,195 с,https://nambafood.kg/dish_image/111522.png
Босо лагман,500 гр.,Горячие блюда,210 с,https://nambafood.kg/dish_image/118531.png
Лагман гуру,500 гр.,Горячие блюда,200 с,https://nambafood.kg/dish_image/118532.png
Плов вегетарианский,"350 г. Плов, приготовленный из настоящего ташкентского риса, желтой моркови, изюма, нута, репчатого лука, зиры и барабариса.",Горячие блюда,160 с,https://nambafood.kg/dish_image/111494.png
Плов с курицей,"350 г. Плов, приготовленный из настоящего ташкентского риса, курицы, желтой моркови с добавлением курдюка, репчатого лука, зиры и барабариса.",Горячие блюда,190 с,https://nambafood.kg/dish_image/111492.png
Плов с говядиной,"350 г. Плов, приготовленный из настоящего ташкентского риса, телятины, желтой моркови с добавлением курдюка, репчатого лука, зиры и барабариса.",Горячие блюда,210 с,https://nambafood.kg/dish_image/111493.png
Жареные пельмени,"180 г. Пельмени ручной лепки из говядины и баранины, обжаренные во фритюре до золотистой корочки.",Горячие блюда,160 с,https://nambafood.kg/dish_image/111495.png
Шаурма с говядиной,"245 г. Нежный шашлык из телятины с мангала в лаваше с салатом айсберг, свежими помидорами, маринованными огурцами, стручковым перцем, красным луком и фирменным соусом.",Горячие блюда,210 с,https://nambafood.kg/dish_image/111525.png
Шаурма из баранины,260 г.,Горячие блюда,210 с,https://nambafood.kg/dish_image/111524.png
Картофель фри,"150 г. Вкусные, слегка подсоленные ломтики картофеля, обжаренные во фритюре до золотистой корочки.",Горячие блюда,90 с,https://nambafood.kg/dish_image/111527.png
Хинкали с сыром 5 шт,,Горячие блюда,250 с,https://nambafood.kg/dish_image/132133.png
Хинкали с мясом 5 шт,,Горячие блюда,250 с,https://nambafood.kg/dish_image/132134.png
"Плов с курицей (3,5 кг)","Время приготовления 1,5 часа",Блюда на заказ,1200 с,https://nambafood.kg/dish_image/111528.png
"Плов с телятиной (3,5 кг)","Время приготовления 1,5 часа",Блюда на заказ,1500 с,https://nambafood.kg/dish_image/111529.png
Чак-чак,"Воздушное тесто, обжаренное в масле, перемешаное с натуральным медовым сиропом.",Десерты,90 с,https://nambafood.kg/dish_image/111488.png
Bonaqua 1 л. Без газа,,Напитки,47 с,https://nambafood.kg/dish_image/111535.png
"Bonaqua 0,5 л. газированная",,Напитки,28 с,https://nambafood.kg/dish_image/111536.png
Coca-Cola 1 л.,,Напитки,90 с,https://nambafood.kg/dish_image/111539.png
Sprite 1 л.,,Напитки,90 с,https://nambafood.kg/dish_image/111540.png
"Натахтари 0,5 л",,Напитки,130 с,https://nambafood.kg/dish_image/134691.png
Натахтари 1 л,,Напитки,155 с,https://nambafood.kg/dish_image/134692.png
Натахтари 2 л,,Напитки,260 с,https://nambafood.kg/dish_image/134693.png
