Наименование,Описание,Категория,Цена,Фото
Салат с жареным сыром и помидорами,"Сыр Моцарелла жареный в панировке, помидоры, листья лола росса и рукколы, заправленные оливковым маслом. Украшается свежим базиликом.",Салаты,330 с,https://nambafood.kg/dish_image/134792.png
Салат с овощами гриль и брынзой,"Дольки баклажана и цуккини обжаренные на гриле, сыр брынза, помидоры, урашенные кинзой и петрушкой. Дополняется соусом нашараб( на гранатовой основе).",Салаты,360 с,https://nambafood.kg/dish_image/134794.png
Салат цезарь с нежной грудинкой,"Филе грудинки домашней курицы приготовленной в собственном соку с листьями салата айсберг. Каперсы, помидоры черри и перепелинные яйца, темпура, соус Цезарь на основе соуса айоли. Посыпается сыром Пармезан",Салаты,380 с,https://nambafood.kg/dish_image/134795.png
Суп «Фенхель»,"Рыбный бульон, филе форели, сливки, картофель, морковь, лук, семена фенхеля. 300 г",Супы,400 с,https://nambafood.kg/dish_image/134779.png
Суп «По-Милански»‎‎,"Ломтики бонфиле, бланшированные брокколи, вяленые томаты, морковь, картофель",Супы,250 с,https://nambafood.kg/dish_image/134782.png
Суп «Орокетти»,"Мясо куриной голени, сердечки, паста 350 г",Супы,280 с,https://nambafood.kg/dish_image/134780.png
Суп «Ао-Чиз»‎‎,"Для приготовления используются разные сорта сыров: плавленые сыры, чеддер, Дор блю, сливки. Подается с крабовыми палочками и ржаными хлебцами.",Супы,300 с,https://nambafood.kg/dish_image/134781.png
Филе «Миньон»‎‎,"Бон филе, паста лингвини в сливочном соусе, брокколи, соус BBQ.",Блюда из мяса,780 с,https://nambafood.kg/dish_image/134768.png
Нежное филе лосося в глазури из миссо пасты,"Мисо – это густая паста из традиционной японской кухни. Она производится путем ферментации соевых бобов, риса, ячменя, пшеницы. Сильный аромат лосося прекрасно сочетается со сладким и одновременно соленым вкусом мисо. Подается со сливочным муссом.",Блюда из рыбы,980 с,https://nambafood.kg/dish_image/134767.png
Форель с овощами,"Филе форели обжаривается до золотистой корочки на сковороде и запекается до готовности. Подается с гарниром из цуккини, моркови и древесными грибами. Овощи заправляются сливочным соусом.",Блюда из рыбы,580 с,https://nambafood.kg/dish_image/134756.png
Мидии под сливочным соусом,2х створчатые мидии после проварки томятся в сливочном соусе с добавлением рыбного бульона. Подается с ржаными багетами.,Блюда из рыбы,950 с,https://nambafood.kg/dish_image/134766.png
Сякэ тиизу синоби яки,"Тигровые креветки в панировке подаются в сочетании с баклажаном, цуккини и болгарским перцем. Заправляется спайс соусом (на основе домашнего майонеза и шрирача)",Блюда из рыбы,580 с,https://nambafood.kg/dish_image/134765.png
Кордон блю,"Куриное филе в панировке начиняется сыром Моцарелла.Готовится во фритюре. Подается с микс салатом, заправленным медово-горчичным соусом",Блюда из птицы,480 с,https://nambafood.kg/dish_image/134762.png
Куриная грудинка с булгуром,Маринованная Куриная грудинка заготавливается методом Су-вид. Заправляется соусом BBQ. Подается с булгуром в сливочном соусе,Блюда из птицы,380 с,https://nambafood.kg/dish_image/134764.png
Пицца «Маргарита»,"Пицца приготовленная из сочных томатов, сыра Моцарелла, свежего базилика, соли и оливкового масла первого отжима.",Пицца,480 с,https://nambafood.kg/dish_image/134797.png
Пицца Филадельфия,"В состав входит слабосоленые слайсы лосося, творожный сыр и Моцарелла сыр, соус пицца. Подается с грецким орехом и пьяной грушей.",Пицца,550 с,https://nambafood.kg/dish_image/134798.png
Пепперони,"В составе пиццы классический молодой сыр Моцарелла,   томатный соус и  колбаса Пепперони (халал). Украшается свежим базиликом и сыром Пармезан.",Пицца,450 с,https://nambafood.kg/dish_image/134799.png
Ризотто с сыром страчателло,"Ризотто со сливочным соусом, тимьяном , шпинатом, куркума. Подается с сыром Страчателло.",Паста,650 с,https://nambafood.kg/dish_image/134760.png
Паста фетучини с соусом песто,"Плоская паста с куринной грудинкой томится в сливочном соусе с брокколи, шпинатом и зеленым соусом Песто на основе зелени. Подается с вялеными томатами и сыром Пармезан",Паста,410 с,https://nambafood.kg/dish_image/134758.png
Паста лингуине с креветками и арахисом,Спагетти с креветками и соусом биск (на основе креветок и рыбного бульона). Подается с арахисом и сыром Пармезан.,Паста,410 с,https://nambafood.kg/dish_image/134757.png
Паста лингуине аля-болонез,Спагетти с диетическим фаршем томится в томатном соусе. Подается с сыром Пармезан,Паста,410 с,https://nambafood.kg/dish_image/134755.png
Горячие роллы с курицей и огурцами,"Куриное филе, сыр творожный, свежие огурцы. Обжариваются в кляре с панировкой. Подается с микс-салатом и тыквенными семенами.",Роллы,310 с,https://nambafood.kg/dish_image/134777.png
Запеченные роллы с лососем и сыром,"Сыр творожный, лосось, огурцы свежие запекаются с сыром моцарелла, майонезом и тобико икрой",Роллы,350 с,https://nambafood.kg/dish_image/134776.png
Coca-Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/135884.png
"Shweppes 0,33 л.",,Напитки,150 с,https://nambafood.kg/dish_image/135701.png
Shweppes,,Напитки,150 с,https://nambafood.kg/dish_image/135886.png
