Наименование,Описание,Категория,Цена,Фото
Алоо ки тикки,от Шеф повара,Индийский Чаат,200 с,https://nambafood.kg/dish_image/145423.png
Чана чаат,"Отваренный нут, помидоры, лимонный сок, лук, кинза, специи",Индийский Чаат,200 с,https://nambafood.kg/dish_image/139169.png
Чикен тика чаат,"Запеченная курица, помидоры, лимонный сок, лук, кинза, специи",Индийский Чаат,350 с,https://nambafood.kg/dish_image/139170.png
Чикен 65,"350 г. Курица, зелень, специи",Закуски,380 с,https://nambafood.kg/dish_image/97683.png
Хрустящий чикен лоллипоп,,Закуски,350 с,https://nambafood.kg/dish_image/144701.png
Куриные крылышки в кляре,350 г,Закуски,390 с,https://nambafood.kg/dish_image/139171.png
Фиш пакора,"Рыба в кляре, специи",Закуски,400 с,https://nambafood.kg/dish_image/139172.png
Хакка лапша вегетарианский,"Китайская лапша, паприка, капуста, лук, морковь, чеснок",Индо-Китайские блюда,250 с,https://nambafood.kg/dish_image/144702.png
Вегетарианский Манчуриан,"350 г. Шарики из овощей с добавлением моркови, капусты, перца и лука.",Индо-Китайские блюда,300 с,https://nambafood.kg/dish_image/97689.png
Чили Панир,"Кусочки домашней брынзы, обжаренной с кубиками сладкого перца и лука. Рекомендуется с китайским жаренным рисом.",Индо-Китайские блюда,330 с,https://nambafood.kg/dish_image/97685.png
Курица чили,"350 г. Кусочки куриного филе, обжаренные с кубиками сладкого перца и лука в китайском чили и соевом соусе.",Индо-Китайские блюда,330 с,https://nambafood.kg/dish_image/97684.png
Рыба чили,"Кусочки рыбы, обжаренные в масле с добавлением кукурузной муки, имбиря, чеснока и перца чили. Рекомендуется с китайским жаренным рисом.",Индо-Китайские блюда,380 с,https://nambafood.kg/dish_image/144816.png
Китайский жареный рис,,Индо-Китайские блюда,275 с,https://nambafood.kg/dish_image/144703.png
Чили картофель с медом,"300 гр. Картофель фри с медом, чили и чесноком. / French fries tossed in honey with onion and garlic.",Индо-Китайские блюда,250 с,https://nambafood.kg/dish_image/98633.png
Китайский жареный рис вегетарианский,"300 г. Жареный рис с морковью, горохом, луком в соевом соусе.",Индо-Китайские блюда,275 с,https://nambafood.kg/dish_image/97687.png
Жареный рис с креветками,,Индо-Китайские блюда,460 с,https://nambafood.kg/dish_image/144704.png
Чикен малай тикка,"Кусочки курицы, маринованная в йогурте, индийские специи запеченные в тандыре",Закуски из тандыра,400 с,https://nambafood.kg/dish_image/144705.png
Тандури чикен,"Курица, маринованная в йогурте, индийские специи запеченные в тандыре",Закуски из тандыра,390 с,https://nambafood.kg/dish_image/144706.png
Чикен тикка шашлык стайл,"Куриное филе, паприкой, капустой, луком, морковью и чесноком",Закуски из тандыра,420 с,https://nambafood.kg/dish_image/144707.png
Матон авад сик кебаб,,Закуски из тандыра,420 с,https://nambafood.kg/dish_image/144708.png
Фиш тикка ачари,"Филе рыбы, индийские специи, подается со свежим салатом",Закуски из тандыра,440 с,https://nambafood.kg/dish_image/144709.png
Тангри кебаб,Фаршированная куриная голень и  специи,Закуски из тандыра,390 с,https://nambafood.kg/dish_image/144710.png
Тандури плэйтер,"Чикен, чикен тикка, фиш тикка, матон сик кебаб, чикен сик кебаб, барбекю крылышки",Закуски из тандыра,850 с,https://nambafood.kg/dish_image/144711.png
Вегетарианский плэттер,"Сыр брынза, шампиньоны, овощной кебаб, цветная капуста, подается с салатом, лимоном и мятным соусом",Закуски из тандыра,650 с,https://nambafood.kg/dish_image/144712.png
Панир малай тикка,"300 г. Сыр брынза, маринованный в кешью соусе, запеченный в тандыре, подается с лимоном, мятным соусом",Закуски из тандыра,330 с,https://nambafood.kg/dish_image/98747.png
Дал тадка,350 г. Вегетарианское блюдо,Индийское карри,250 с,https://nambafood.kg/dish_image/98761.png
Овощной микс,350 г,Индийское карри,320 с,https://nambafood.kg/dish_image/144817.png
Чикен кима масала,"Куриный фарш, обжаренный со специями, лук, помидор",Индийское карри,400 с,https://nambafood.kg/dish_image/144713.png
Матон кима масала,"Баранина фарш, обжаренный со специями, лук и помидор",Индийское карри,420 с,https://nambafood.kg/dish_image/144714.png
Чикен карри,Традиционный индийский карри с курицей,Индийское карри,380 с,https://nambafood.kg/dish_image/144715.png
Матон карри,"Кусочки баранины, обжаренные в помидорном соусе и специи",Индийское карри,450 с,https://nambafood.kg/dish_image/144716.png
Матон харияли,"Баранина со шпинатом, приготовленные с индийскими специями",Индийское карри,440 с,https://nambafood.kg/dish_image/144717.png
Фиш карри,"Рыба, южный индийский кисло-острый соус",Индийское карри,430 с,https://nambafood.kg/dish_image/144718.png
Праун масала,"Тигровые креветки, кешью томатно-сливочный соус, индийский специи, зелень",Индийское карри,520 с,https://nambafood.kg/dish_image/144719.png
Баттер чикен,Курица под томатно-сливочным соусом,Индийское карри,460 с,https://nambafood.kg/dish_image/144720.png
Кадай чикен,"Курица с острыми индийскими специями, луком, помидорами, болгарским перцем и кориандром",Индийское карри,390 с,https://nambafood.kg/dish_image/144721.png
Дал махни,"Черный горох, приготовленный на огне всю ночь со свежей сметаной и маслом",Индийское карри,350 с,https://nambafood.kg/dish_image/144722.png
Бенган барта,"Пюре из баклажана, обжаренное с луком, помидором, специями и зеленым горошком",Индийское карри,380 с,https://nambafood.kg/dish_image/144723.png
Шахи алу гобхи масала,"Цветная капуста, картофель, помидор, лук, имбирь и чили с индийскими специями",Индийское карри,300 с,https://nambafood.kg/dish_image/144724.png
Кадай панир,350 г,Индийское карри,350 с,https://nambafood.kg/dish_image/98766.png
Панир баттер масала,350 г,Индийское карри,350 с,https://nambafood.kg/dish_image/133653.png
Панир харияли,"Кусочки индийского сыра, приготовленные со шпинатом и  специями",Индийское карри,350 с,https://nambafood.kg/dish_image/144725.png
Чоле амритсари,"Нокот, приготовленная с помидорами, луком. Подается с индийским сыром",Индийское карри,350 с,https://nambafood.kg/dish_image/144726.png
Месиканская не вегетарианская,,Пицца 30 см,500 с,https://nambafood.kg/dish_image/145425.png
Маргарита,,Пицца 30 см,400 с,https://nambafood.kg/dish_image/144732.png
Панир тикка пицца,,Пицца 30 см,510 с,https://nambafood.kg/dish_image/144733.png
Чикен тикка пицца,,Пицца 30 см,480 с,https://nambafood.kg/dish_image/144728.png
Чикен пепперони,,Пицца 30 см,460 с,https://nambafood.kg/dish_image/144729.png
Классическая вегетарианская пицца,,Пицца 30 см,450 с,https://nambafood.kg/dish_image/144730.png
Сырная пицца,,Пицца 30 см,550 с,https://nambafood.kg/dish_image/144731.png
Гошт бириани,,Рис,440 с,https://nambafood.kg/dish_image/139174.png
Дами бирияни с бараниной,"Индийский рис с бараниной и сухофруктами, завернутый лепешкой из тандыра",Рис,480 с,https://nambafood.kg/dish_image/144727.png
Чикен бириани,"Индийский рис с курицей, с индийскими специями",Рис,410 с,https://nambafood.kg/dish_image/139173.png
Вегетарианский Бириани,350 г,Рис,350 с,https://nambafood.kg/dish_image/98755.png
Рис Басмати,250 г,Рис,180 с,https://nambafood.kg/dish_image/98758.png
Бунди райта,,Апперетив,250 с,https://nambafood.kg/dish_image/145453.png
Ласси сладкий,Айран взбитый с индийскими специями,Апперетив,100 с,https://nambafood.kg/dish_image/98547.png
Ласси соленый,,Апперетив,100 с,https://nambafood.kg/dish_image/98546.png
Пападомс,2 шт.,Апперетив,150 с,https://nambafood.kg/dish_image/144734.png
Манго ласси,Взбитый айран с соком манго,Апперетив,160 с,https://nambafood.kg/dish_image/98548.png
Райта,250 гр. Йогурт с овощами,Апперетив,150 с,https://nambafood.kg/dish_image/98545.png
Ассорти нан,"Барт нан, чесночный нан, нан с начинкой",Хлеб,220 с,https://nambafood.kg/dish_image/144735.png
Гарлик нан,,Хлеб,80 с,https://nambafood.kg/dish_image/144738.png
Баттер нан,,Хлеб,70 с,https://nambafood.kg/dish_image/144739.png
Плейн нан,,Хлеб,60 с,https://nambafood.kg/dish_image/144740.png
Алоо кулча,,Хлеб,80 с,https://nambafood.kg/dish_image/144741.png
Панир кулча,,Хлеб,100 с,https://nambafood.kg/dish_image/144742.png
Чапати,1 шт.,Хлеб,100 с,https://nambafood.kg/dish_image/98553.png
Лача парата,,Хлеб,100 с,https://nambafood.kg/dish_image/144743.png
Парата с начинкой,,Хлеб,100 с,https://nambafood.kg/dish_image/144744.png
Гаджар халва,"Морковь в молоке с сухофруктами, популярный индийский пудинг",Десерты,220 с,https://nambafood.kg/dish_image/144736.png
Гулаб джамун,"Прожаренные молочные шарики, пропитанные сахарным сиропом",Десерты,220 с,https://nambafood.kg/dish_image/144737.png
Брауни,150 г,Десерты,200 с,https://nambafood.kg/dish_image/98536.png
Coca-Cola 1 л.,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/88212.png
Fanta 1 л.,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/88213.png
Sprite 1 л.,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/88214.png
Red bull,,Прохладительные напитки,200 с,https://nambafood.kg/dish_image/88216.png
