Наименование,Описание,Категория,Цена,Фото
Сиряги-тямури со свиными ребрышками,"500 г. Свиные ребрышки, домашний тяй, корейская капуста, тыби.",Первые блюда,250 с,https://nambafood.kg/dish_image/59868.png
Сиряги-тямури с говядиной,"500 г. Говядина, домашний тяй, корейская капуста, тыби.",Первые блюда,250 с,https://nambafood.kg/dish_image/59869.png
Тыби-тяй с говядиной,"500 г. Говядина, тяй домашний, стручковый перец, помидоры, тыби.",Первые блюда,250 с,https://nambafood.kg/dish_image/104888.png
Тыби-тяй со свиными ребрышками,"500 г. Свиные ребрышки, тяй домашний, стручковый перец, помидоры, тыби.",Первые блюда,250 с,https://nambafood.kg/dish_image/104887.png
Чимчи-циге,"500 г. Чимчи, говядина, тыби, грибы, южно-корейская приправа, специи, тяй.",Первые блюда,270 с,https://nambafood.kg/dish_image/59829.png
Ю-кядян,"500 г. Филе говядины, папоротник, фунчеза, южно-корейская приправа, специи.",Первые блюда,270 с,https://nambafood.kg/dish_image/59907.png
Говяжий бульон,"500 г. Говяжьи ребра, тыби, специи.",Первые блюда,200 с,https://nambafood.kg/dish_image/59820.png
Меги-тямури,"500 г. Морская капуста, говядина, тыби, тяй домашний, специи.",Первые блюда,270 с,https://nambafood.kg/dish_image/71361.png
Гя-дян,"600 г. Филе говядины, лук, кинза, чеснок.",Первые блюда,220 с,https://nambafood.kg/dish_image/118289.png
Рамен,"500 г. Яйцо, чимчи.",Первые блюда,230 с,https://nambafood.kg/dish_image/59860.png
Чимчи рамен,"500 г. Вешенки, чимчи, кунжутное масло, зеленый лук, сосиски, клецки.",Первые блюда,280 с,https://nambafood.kg/dish_image/59903.png
Солянка сборная,300 г,Первые блюда,250 с,https://nambafood.kg/dish_image/59870.png
Пельмени по-домашнему,300 г,Первые блюда,200 с,https://nambafood.kg/dish_image/59853.png
Куриный суп-лапша,"350 г. Домашняя курица, лапша.",Первые блюда,220 с,https://nambafood.kg/dish_image/53249.png
Баранина с тушеными овощами,"350 г. Болгарский перец, стручковый перец, морковь, лук репчатый, помидоры, специи.",Блюда из баранины,390 с,https://nambafood.kg/dish_image/53214.png
Бараньи ребра с запеченным картофелем 1.5 кг,"1,5 кг, время приготовление 30-40 минут.",Блюда из баранины,2200 с,https://nambafood.kg/dish_image/59080.png
Хе из бараньих ребрышек,500 г,Блюда из баранины,650 с,https://nambafood.kg/dish_image/76965.png
Куурдак из баранины,360 гр,Блюда из баранины,380 с,https://nambafood.kg/dish_image/76966.png
Тыби стейк,"300 г. Тыби, вешенки, болгарский и стручковый перец, зелень, специи.",Блюда из говядины,300 с,https://nambafood.kg/dish_image/59886.png
Кя хе,550 г,Блюда из говядины,300 с,https://nambafood.kg/dish_image/59841.png
Кя хе 0.7,400 г,Блюда из говядины,270 с,https://nambafood.kg/dish_image/118291.png
Мясо по-китайски,"300 г. Бон-филе, лук, морковь, болгарский перец, кунжутное масло, специи, зелень.",Блюда из говядины,380 с,https://nambafood.kg/dish_image/59843.png
Мясо по-французски,"250 г. Отбивная говядина, помидоры, майонез, зеленый лук, сыр.",Блюда из говядины,380 с,https://nambafood.kg/dish_image/59844.png
Мясо с грибами со сметаной,"300 г. Бон-филе, вешенки, лук репчатый, сметана.",Блюда из говядины,400 с,https://nambafood.kg/dish_image/59845.png
Пибим-паб,"500 г. Рис, говядина, огурцы, бобы, морковь, перец жаренный, тяй, грибы, яйцо, говяжий бульон.",Блюда из говядины,360 с,https://nambafood.kg/dish_image/59855.png
Пегодя дрожжевые 1 шт,,Блюда из говядины,80 с,https://nambafood.kg/dish_image/59849.png
Пегодя дрожжевые 3 шт,,Блюда из говядины,240 с,https://nambafood.kg/dish_image/118293.png
Пегодя дрожжевые 5 шт,,Блюда из говядины,400 с,https://nambafood.kg/dish_image/118295.png
Пегодя крахмальные 1 шт,,Блюда из говядины,80 с,https://nambafood.kg/dish_image/59850.png
Пегодя крахмальные 3 шт,,Блюда из говядины,240 с,https://nambafood.kg/dish_image/118297.png
Пегодя крахмальные 5 шт,,Блюда из говядины,400 с,https://nambafood.kg/dish_image/118299.png
Пегодя жареные 1 шт,,Блюда из говядины,100 с,https://nambafood.kg/dish_image/118301.png
Пегодя жареные 3 шт,,Блюда из говядины,300 с,https://nambafood.kg/dish_image/118303.png
Пегодя жареные 5 шт,,Блюда из говядины,500 с,https://nambafood.kg/dish_image/118305.png
Пельмени жареные,,Блюда из говядины,200 с,https://nambafood.kg/dish_image/59852.png
Токпокки,"350 г. Чимчи, говяжьи сосиски, филе говядины, тыби, кочижан, специи.",Блюда из говядины,330 с,https://nambafood.kg/dish_image/145681.png
Тан-суюк с говядиной,"300 г. Говядина обжаренная в кляре, болгарский и стручковый перец, морковь, кисло-сладкий соус.",Блюда из говядины,390 с,https://nambafood.kg/dish_image/59874.png
Пулькоги,"300 г. Говядина в грушевом маринаде, зелень, специи.",Блюда из говядины,380 с,https://nambafood.kg/dish_image/59859.png
Мясо по-корейски,"300 г. Бон филе, лук репчатый, перец стручковый, соевый соус, специи, зелень.",Блюда из говядины,380 с,https://nambafood.kg/dish_image/76968.png
Печень по-домашнему,"300 г. Печень, лук репчатый, специи.",Блюда из говядины,270 с,https://nambafood.kg/dish_image/76971.png
Говяжьи ребра с овощами 1.5 кг,1.5 кг. Время приготовление 30-40 минут.,Блюда из говядины,2200 с,https://nambafood.kg/dish_image/76973.png
Тыби-покум,"300 г. Говядина, тыби, лук репчатый, стручковый перец, помидор, соевый соус, специи.",Блюда из говядины,320 с,https://nambafood.kg/dish_image/84304.png
Тыби заливной,"300 г. Говядина, тыби, лук репчатый, стручковый перец, помидоры, тяй домашний.",Блюда из говядины,290 с,https://nambafood.kg/dish_image/84305.png
Телятина по-варшавски с гарниром,"300 г. На выбор рис, фри, крокеты, картофель по-деревенски.",Блюда из говядины,370 с,https://nambafood.kg/dish_image/102317.png
Картофель по-домашнему,400 г,Блюда из говядины,310 с,https://nambafood.kg/dish_image/104889.png
Рамдон,"400 г. Рамен лапша, говяжья тушенка, яйцо, ёмдича, морковьча, специи.",Блюда из говядины,380 с,https://nambafood.kg/dish_image/104891.png
Печень по Корейски,"250гр Печень, огурцы, болгарский и стручковый перец, соя, специи",Блюда из говядины,290 с,https://nambafood.kg/dish_image/76970.png
Курица в кисло-остром соусе,"300 г. Куриное филе, чеснок, морковь, лук, болгарский перец, помидор, соевый соус, специи.",Блюда из курицы,320 с,https://nambafood.kg/dish_image/59840.png
Фрикассе,"350 г. Филе курицы кусочками, грибы, сметана, сливки, укроп.",Блюда из курицы,340 с,https://nambafood.kg/dish_image/59890.png
Острые куриные кусочки,"300 г. Куриное филе, кочижан, болгарский и стручковый перец, зеленый лук, специи.",Блюда из курицы,330 с,https://nambafood.kg/dish_image/76972.png
Чикен стейк под сыром,300 г,Блюда из курицы,330 с,https://nambafood.kg/dish_image/102318.png
Хрустящие чикен ножки,400 г,Блюда из курицы,330 с,https://nambafood.kg/dish_image/118317.png
Острые чикен ножки,400 г,Блюда из курицы,350 с,https://nambafood.kg/dish_image/118319.png
Острые чикен крылышки,400 г,Блюда из курицы,340 с,https://nambafood.kg/dish_image/118323.png
Хрустящие чикен крылышки,,Блюда из курицы,320 с,https://nambafood.kg/dish_image/130647.png
Свежий жареный сазан 0.5,300 г,Блюда из рыбы,390 с,https://nambafood.kg/dish_image/59863.png
Свежий жареный сазан 0.7,400 г,Блюда из рыбы,520 с,https://nambafood.kg/dish_image/118307.png
Свежий жареный сазан - порция,500 г,Блюда из рыбы,650 с,https://nambafood.kg/dish_image/118309.png
Свежая жареная форель 0.5,300 г,Блюда из рыбы,450 с,https://nambafood.kg/dish_image/59899.png
Свежая жареная форель 0.7,400 г,Блюда из рыбы,600 с,https://nambafood.kg/dish_image/118311.png
Свежая жареная форель - порция,500 г,Блюда из рыбы,650 с,https://nambafood.kg/dish_image/118313.png
Балык «Дымка»  форель 300 г,300 г,Блюда из рыбы,450 с,https://nambafood.kg/dish_image/118361.png
Балык «Дымка»  форель 400 г,400 г,Блюда из рыбы,600 с,https://nambafood.kg/dish_image/118363.png
Балык «Дымка»  форель 500 г,500 г,Блюда из рыбы,750 с,https://nambafood.kg/dish_image/118365.png
Форель в хрустящей корочке,300 г,Блюда из рыбы,450 с,https://nambafood.kg/dish_image/118325.png
Свиные ребрышки под острым соусом,"350 г. Свиные ребра, тяй корейский, специи.",Блюда из свинины,420 с,https://nambafood.kg/dish_image/53221.png
Свиные ребра с перцем,"350 г. Свиные ребра, стручковый и болгарский перец, лук репчатый, чеснок, соевый соус.",Блюда из свинины,420 с,https://nambafood.kg/dish_image/59864.png
Хе из свиной рульки,"500 г. Свиная рулька, лук репчатый, уксус, болгарский и стручковый перец.",Блюда из свинины,440 с,https://nambafood.kg/dish_image/104892.png
Шашлык из баранины,150 г,Шашлыки,250 с,https://nambafood.kg/dish_image/59904.png
Шашлык из свинины,150 г,Шашлыки,220 с,https://nambafood.kg/dish_image/53190.png
Люля кебаб,150 г,Шашлыки,230 с,https://nambafood.kg/dish_image/102320.png
Стейк из свинины на мангале,300 г,Шашлыки,600 с,https://nambafood.kg/dish_image/59872.png
Форель запеченная на мангале,300 г,Шашлыки,440 с,https://nambafood.kg/dish_image/59888.png
Шашлык из куриных крылышек,250 г,Шашлыки,230 с,https://nambafood.kg/dish_image/59838.png
Шашлык из печени,150 г,Шашлыки,210 с,https://nambafood.kg/dish_image/53198.png
Шашлык шампиньон,150 г,Шашлыки,190 с,https://nambafood.kg/dish_image/104894.png
Паби,,Гарниры,60 с,https://nambafood.kg/dish_image/53183.png
Фри,,Гарниры,90 с,https://nambafood.kg/dish_image/59889.png
Картофель по-деревенски,,Гарниры,100 с,https://nambafood.kg/dish_image/59826.png
Жареный рис с овощами,,Гарниры,130 с,https://nambafood.kg/dish_image/71374.png
Овощи на гриле,"300 гр. Баклажан, кабачок, помидор, лук репчатый, морковь, болгарский перец",Гарниры,150 с,https://nambafood.kg/dish_image/53188.png
Белый хлеб,,Хлеб,40 с,https://nambafood.kg/dish_image/53176.png
Черный хлеб,,Хлеб,40 с,https://nambafood.kg/dish_image/53177.png
Ассорти хлеб,,Хлеб,80 с,https://nambafood.kg/dish_image/53179.png
Лаваш,,Хлеб,25 с,https://nambafood.kg/dish_image/53180.png
Coca cola 1 л,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/102327.png
Fanta 1 л,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/102324.png
Sprite 1 л,,Прохладительные напитки,120 с,https://nambafood.kg/dish_image/102325.png
Bonaqua 1 л,,Прохладительные напитки,50 с,https://nambafood.kg/dish_image/102326.png
Red bull 0.33 л,,Прохладительные напитки,200 с,https://nambafood.kg/dish_image/118329.png
Арахис,,К пиву,60 с,https://nambafood.kg/dish_image/77229.png
Чечел,,К пиву,100 с,https://nambafood.kg/dish_image/53173.png
Жаренный чечел,,К пиву,150 с,https://nambafood.kg/dish_image/77230.png
Чипсы Пир,,К пиву,70 с,https://nambafood.kg/dish_image/53175.png
Фисташки,,К пиву,150 с,https://nambafood.kg/dish_image/53174.png
