Наименование,Описание,Категория,Цена,Фото
Салат с сыром буррата,"Салат на основе свежего итальянского сыра Буррата, верхняя оболочка которого – сыр моцарелла, а начинка - сыр Страчателла, с добавлением томатов черри, рукколы, кедровых орехов, вяленых томатов и оливкового масла. Подается с соусом Песто",Салаты,930 с,https://nambafood.kg/dish_image/142486.png
Салат с креветками,"Средизимноморский салат на основе креветок, свежих томатов, кламентина, чеснока, белого вина и оливкового масла. Подается с микс салатом.  Креветки с микс салатом и клементиной",Салаты,560 с,https://nambafood.kg/dish_image/142436.png
Салат с глазированной свеклой,"Салат на основе глазированной свеклы, лоло росса, айсберга, рукколы, шпината и мангольда в сочетании с запеченной тыквой и соусом креметте",Салаты,280 с,https://nambafood.kg/dish_image/142487.png
Капрезе,"Классический итальянский салат из свежих томатов, сыра моцарелла, базилика, рукколы и кедрового ореха в сочетании с соусом песто",Салаты,590 с,https://nambafood.kg/dish_image/142437.png
Салат «Рич»‎‎,"Куриное филе, авокадо. томаты черри, тимьян, пармезан, огурцы маринованные, каперсы. Салат на основе куриных палочек в панировки из кукурузных хлопьев с добавлением авокадо, томатов черри,сыра пармезан, каперсов, маринованных огурцов и тимьяна, заправленный соусом «Рич»‎‎. Подается с микс салатом.",Салаты,490 с,https://nambafood.kg/dish_image/142488.png
Салат с кускусом и рукколой,"Пряный отварной кускус в сочетании со свежей рукколой, шпинатом, хрустящей морковью и мятой. Заправляется оливковым маслом и лимоном",Салаты,250 с,https://nambafood.kg/dish_image/142017.png
Греческий салат,"Классический средиземноморский салат на основе свежих томатов, огурцов, болгарского перца, оливок, маслин, сыра фетакса и красного лука. Приправляется орегано, морской солью и оливковым маслом",Салаты,360 с,https://nambafood.kg/dish_image/142489.png
Веган салат,"Легкий вегетерианский салат на основе свеклы, моркови, красной капусты, сельдерея, шпината, айсберга, оливок,маслин и лимона",Салаты,250 с,https://nambafood.kg/dish_image/142490.png
"Салат с киноа, рукколой и курицей","Полезный и питательный салат на сонове куриного филе, киноа и рукколы, заправленный оливковым маслом и лимоном",Салаты,360 с,https://nambafood.kg/dish_image/142491.png
Салат со шпинатом и вялеными томатами,"Легкий салат на основе шпината, базилика, айсберга, томатов черри и сырных слайсов. Заправляется бальзамическим дрессингом",Салаты,370 с,https://nambafood.kg/dish_image/142492.png
Салат с булгуром и овощами,"Полезный салат на основе булгура с добавлением хрустящей моркови, сельдерея, кабачков и томатов черри",Салаты,280 с,https://nambafood.kg/dish_image/142493.png
Суп чечевичный,"Легкий, шелковистый крмем-суп из красной чечевицы. Подается со сливками и чесночными крутонами",Супы,220 с,https://nambafood.kg/dish_image/142494.png
Суп тыквенный,"Яркий, золотой и солнечный тыквенный крем-суп. Подается со сливками, чесночными крутонами и семенами тыквы",Супы,220 с,https://nambafood.kg/dish_image/142495.png
Суп томатный,"Одновременно сытный и полезный суп из томатов пилластия, с добавлением сельдерея, моркови и соуса песто",Супы,290 с,https://nambafood.kg/dish_image/142496.png
Том ям,"Самый популярный тайский суп с неповторимым кисло-острым вкусом на основе кокосового молока, креветок, шампиньонов, лайма. Подается с рисом ясмин",Супы,530 с,https://nambafood.kg/dish_image/142018.png
Суп грибной,"Вкусное и совсем не скучное первое блюдо на основе шампиньонов, которое хочется есть в любую погоду. Подается с чесночными крутонами и сливками",Супы,260 с,https://nambafood.kg/dish_image/142438.png
Суп с морепродуктами,"Блюдо, в котором раскрывается особенный вкус морепродуктов. Томатный суп с добавлением семги, креветок, мидий, аниса и апельсинового сока",Супы,530 с,https://nambafood.kg/dish_image/142439.png
Суп наваристый из бычьих хвостов,"Средиземноморский наваристый суп из бычьих хвостов с добавлением гороха, нута, болгарского перца, сельдерея, свежей кинзы и чеснока",Супы,390 с,https://nambafood.kg/dish_image/142440.png
Суп лапша,Легкий и полезный суп на основе куриного бульона с добавлением домашней лапши и свежей зелени,Супы,250 с,https://nambafood.kg/dish_image/142441.png
Цыпленок пряный,"Цыпленок маринованный в копченой паприке с добавлением пряной зелени и специй,запеченный до хрустящей корочки",Горячие блюда,530 с,https://nambafood.kg/dish_image/142498.png
Ребрышки барбекю,"Нежное говяжье ребро с соусом барбекю, дополненное запеченным картофелем и капустным салатом с солеными огурцами",Горячие блюда,780 с,https://nambafood.kg/dish_image/142020.png
Карпаччо из телятины,"Карпаччо из телятины, приготовленное на открытом огне на ваших глазах",Горячие блюда,690 с,https://nambafood.kg/dish_image/142019.png
Мидии в сырном соусе,"Жареные мидии в нежнейшем сливочном соусе в сочетании с тимьяном, чесноком и сыром чеддер",Горячие блюда,710 с,https://nambafood.kg/dish_image/142021.png
Медальоны в сырном соусе,"Нежные сочные медальоны из телятины, обжаренные на углях, под вкусным густым сливочно-сырным соусом. Отлично сочетается с овощным рататуем",Горячие блюда,680 с,https://nambafood.kg/dish_image/142442.png
Куриное филе в соусе флорентин,"Нежное куриное филе, приготовленное способом «су-вид»‎‎, с картофельным пюре и припущенными кабачками в идеальном сочетании с изысканным соусом «Флорентин»‎‎ - однозначно шедевр кулинарии!",Горячие блюда,520 с,https://nambafood.kg/dish_image/142443.png
Семга с булгуром в томатном соусе,Нежный запеченный стейк семги с гарниром из нетривиального булгура в соусе из спелых томатов с отварным брокколи – неповторимое творение нашего брэнд-шефа,Горячие блюда,1100 с,https://nambafood.kg/dish_image/142444.png
Бефстроганов,"Классика, знакомая каждому! Сочная телятина со свежими грибами под сливочным соусом, подается с нежнейшим картофельным пюре",Горячие блюда,560 с,https://nambafood.kg/dish_image/142499.png
Говядина бургиньон,"Нежнейшая говяжья вырезка, томленная под собственным соком, в безупречном сочетании с рисом карри - идеальный выбор для любителей острых ощущений!",Горячие блюда,720 с,https://nambafood.kg/dish_image/142445.png
Шеф плейт,Изысканное блюдо от шефа - нежнейшее филе курицы и сочный говяжий бон филе под мясным соусом. Вкус этого блюда отлично раскрывается с картофельными дольками и миксом из хрустящих листьев салата и свежих овощей,Горячие блюда,590 с,https://nambafood.kg/dish_image/142446.png
Сальтимбокка,"Блюдо из самого сердца Италии, приготовленное на основе нежного бон филе, с добавлением копченого карбоната и сливочного соуса на основе сливок, мускатного ореха и чесночного масла. Подается с брюссельской капустой",Горячие блюда,920 с,https://nambafood.kg/dish_image/142024.png
Индейка лорд,"Нежнейшее филе индейки приготовленное на гриле, подается в сливочно-шпинатном соусе с припущенным картофелем и луком",Горячие блюда,580 с,https://nambafood.kg/dish_image/142447.png
Индейка с ананасом,"Филе индейки, обжаренное на гриле  с добавлением сочных ломтиков ананаса и соуса из зеленого карри. Подается с булгуром, томатами черри и свежей зеленью",Горячие блюда,590 с,https://nambafood.kg/dish_image/142448.png
Тальятта,"Бон филе обжаренное на гриле, разрезанное на медальоны и ошпаренное пряным раскаленным оливковым масло. Подается с нежным картофельным пюре. Рекомендуемая прожарка: медиум",Горячие блюда,810 с,https://nambafood.kg/dish_image/142449.png
Дорадо,"Невероятно вкусная, запеченная до хрустящей корочки рыба в сочетании с восхитительным кисло-сладким соусом",Горячие блюда,920 с,https://nambafood.kg/dish_image/142450.png
Капуста с пармезаном,Запеченная капуста с мелко натертым сыром пармезан,Горячие блюда,280 с,https://nambafood.kg/dish_image/142579.png
Венский шницель,"Одно из самых известных блюд венской кухни. Шницель из куриной грудки в панировке из муки, яиц и пшеничных сухарей, обжаренный в сливочном масле. Подается с  брокколи, фасолью, зеленым горохом и вялеными томатами черри",Горячие блюда,490 с,https://nambafood.kg/dish_image/144268.png
Наси горенг,"Одно из самых вкусных и популярных блюд индонезийской кухни. Отварной рис в сочетании нежнейшим куриным филе, свежайшими морепродуктами и хрустящими овощами. А особый вкус этому блюду придает микс из соевого, рыбного и устричного соусов",Паназиатская кухня,550 с,https://nambafood.kg/dish_image/142451.png
Курица с зеленым карри,Сочнейшая маринованная курица под оригинальным соусом из зеленого карри с добавлением кокосового молока. Вкус блюда отлично раскрывается с отварным тайским рисом ясмин и миксом из хрустящих листьев салата и свежих овощей,Паназиатская кухня,350 с,https://nambafood.kg/dish_image/142452.png
Пад тай с курицей,"Пад Тай - это то, что, попробовав однажды, точно закажешь е еще! Классическое блюдо тайской кухни из обжаренной рисовой лапши с нежнейшим куриным филе, миксом овощей и ароматным соусом",Паназиатская кухня,450 с,https://nambafood.kg/dish_image/142453.png
Тикка масала,"Знаменитое блюдо индийской кухни - отличное решение для любителей острых ощущений. Сочетание нежнейшей курицы, приправленной пряными специями, под соусом из сочных томатов, с отварным рисом и миксом из хрустящих листьев и свежих овощей",Паназиатская кухня,450 с,https://nambafood.kg/dish_image/142454.png
Поке боул мясной,"Популярное гавайское блюдо: ассорти плейт из свежих овощей, тайского отварного риса ясмин, сочной говядины под особой фирменной заправкой - идеально для перекуса или легкого ужина",Паназиатская кухня,590 с,https://nambafood.kg/dish_image/142455.png
Поке боул овощной,"Новомодное гавайское блюдо - поке, состоящее из свежих овощей, отварного нута, соевого сыра тофу и отварного риса под необычной заправкой.",Паназиатская кухня,420 с,https://nambafood.kg/dish_image/142456.png
Поке боул рыбный,"Гавайский поке-боул - это однозначно полезно, очень питательно и, главное, потрясающе вкусно! Сочетание свежих овощей, кусочков нежнейшей семги и тайского риса под традиционным соусом.",Паназиатская кухня,580 с,https://nambafood.kg/dish_image/142457.png
Тибон стейк,"Тибон стейк, кабачок, грибы шампиньоны, томаты, лук красный, лимонСтейк на Т–образной кости, имеет два разных филе. Подается с картофелем по-деревенски и стручковой фасолью",Стейки,1120 с,https://nambafood.kg/dish_image/142458.png
Рибай стейк,"Рибай стейк, фасоль стручковая, лимонСамый популярный стейк в мире. Стейк из нежного филе говядины. Подается с картофельными дольками и стручковой фасолью",Стейки,1120 с,https://nambafood.kg/dish_image/142459.png
Спагетти «Карбонара»‎‎,"Традиционное для итальянского региона «Лацио»‎‎ блюдо - паста карбонара - это ароматное и сытное сочетание спагетти, копченой говядины и соуса",Паста,450 с,https://nambafood.kg/dish_image/142026.png
Спагетти с мидиями и креветками,Любите морепродукты? Попробуйте наше новое произведение на вкус! Спагетти с обжаренными тигровыми креветками и свежайшими мидиями в томатном соусе,Паста,580 с,https://nambafood.kg/dish_image/142460.png
"Пенне с курицей, грибами и шпинатом","Легкая, нежная паста пене с нежнейшим куриным филе, жареными шампиньонами и молодым шпинатом в сочетании с восхитительным сливочным соусом",Паста,480 с,https://nambafood.kg/dish_image/142500.png
Пенне с томатами,Традиционная паста со свежайшим томатным соусом – идеальный вариант перекуса для вегетарианцев,Паста,380 с,https://nambafood.kg/dish_image/142461.png
Тальятелле с семгой и цукини,Настоящая итальянская паста тальятелле с кусочками обжаренного цукини и нарезанной кусочками нежнейшей семги под изумительным сливочным соусом - на мгновение перенесет вас в итальянскую атмосферу романтики и тепла,Паста,580 с,https://nambafood.kg/dish_image/142462.png
Равиоли со шпинатом,"Уникальный итальянский равиоли - приготовленное тесто на основе фреша из свеклы, оливкового масла и яиц. Паста равиоли с нежнейшей начинкой из восхитительного сыра рикотто, свежего шпината, душистого шалфея и кедровых орехов, в сочетании с нежным сливочным соусом",Паста,410 с,https://nambafood.kg/dish_image/142463.png
Аньолотти с семгой и соусом песто,"Яркая и запоминающаяся паста с начинкой из копченой семги и свежайших креветок под оригинальным соусом песто, подарит вам незабываемое буйство вкусов!",Паста,580 с,https://nambafood.kg/dish_image/142464.png
Спагетти болоньез,"Традиционная итальянская паста, основой которой является одноименный густой соус из томатов и рубленной говядины с добавлением сельдерея, базилика, чеснока и красного вина. Блюдо, которое полюбилось многим  благодаря своей сытности и отменным вкусовым качествам",Паста,420 с,https://nambafood.kg/dish_image/142465.png
Пицца «Маринара»‎‎,"Красный соус, томаты черри, оливковое масло",Пицца,500 с,https://nambafood.kg/dish_image/142373.png
Пицца «Маргарита»‎‎,"Красный соус, сыр моцарелла, оливковое масло, базилик",Пицца,660 с,https://nambafood.kg/dish_image/142374.png
Пицца «Quattro formaggi»‎‎,"Белый соус, сыр моцарелла классический, сыр моцарелла колбасный, сыр гауда, сыр дорблю, оливковое масло",Пицца,850 с,https://nambafood.kg/dish_image/142375.png
Пицца пепперони,"Красный соус, сыр моцарелла, колбаса копченая, оливковое масло",Пицца,750 с,https://nambafood.kg/dish_image/142376.png
Авторская пицца «Prosciutto»‎‎,"Красный соус, сыр моцарелла, ветчина(говяжья), шампиньоны, жареный лук, оливковое масло",Пицца,810 с,https://nambafood.kg/dish_image/142377.png
Авторская пицца «Di Polo»‎‎,"Красный соус, куриное филе, моцарелла, оливковое масло",Пицца,800 с,https://nambafood.kg/dish_image/142378.png
Авторская пицца «Carbonara»‎‎,"Красный соус, оливковое масло, руккола, карбонат, сыр страчателла, сыр пармезан",Пицца,1050 с,https://nambafood.kg/dish_image/142379.png
Авторская пицца «Burrata»‎‎,"Красный соус, оливковое масло, сыр буратта, базилик",Пицца,1150 с,https://nambafood.kg/dish_image/142380.png
Авторская пицца «Parmigiana»‎‎,"Красный соус, жареные баклажаны, сыр моцарелла, базилик, чеснок, сыр пармезан",Пицца,700 с,https://nambafood.kg/dish_image/142381.png
Авторская пицца «De la more»‎‎,"Белый соус, оливковое масло, сыр страчателла, семга малосоленая, руккола, вяленые томаты",Пицца,1450 с,https://nambafood.kg/dish_image/142382.png
Авторская пицца «Genova»‎‎,"Белый соус, оливковое масло, вяленые томаты, руккола, соус песто, сыр страчателла, сыр пармезан",Пицца,1050 с,https://nambafood.kg/dish_image/142383.png
Авторская пицца «Frutti di mare»‎‎,"Белый соус, сыр моцарелла, креветки, мидии, семга, оливковое масло, вяленые томаты",Пицца,1450 с,https://nambafood.kg/dish_image/142384.png
Соус «Горгонзола»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142466.png
Соус «Неаполитано»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142467.png
Соус «Бешамель»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142468.png
Соус из болгарских перцев,,Соусы,70 с,https://nambafood.kg/dish_image/142469.png
Соус апельсиновый,,Соусы,70 с,https://nambafood.kg/dish_image/142470.png
Соус «Флорентино»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142471.png
Соус «Чимичурри»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142472.png
Соус грибной,,Соусы,70 с,https://nambafood.kg/dish_image/142473.png
Соус «Демиглас»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142474.png
Соус «Пеппер»‎‎,,Соусы,70 с,https://nambafood.kg/dish_image/142475.png
Картофель фри,,Гарниры,100 с,https://nambafood.kg/dish_image/142505.png
Рис,,Гарниры,100 с,https://nambafood.kg/dish_image/142476.png
Пюре картофельное,,Гарниры,100 с,https://nambafood.kg/dish_image/142502.png
Рататуй,,Гарниры,150 с,https://nambafood.kg/dish_image/142503.png
Брокколи,,Гарниры,130 с,https://nambafood.kg/dish_image/142477.png
Картофельные дольки,,Гарниры,140 с,https://nambafood.kg/dish_image/142504.png
Кускус,,Гарниры,100 с,https://nambafood.kg/dish_image/142524.png
