Наименование,Описание,Категория,Цена,Фото
Торт «Фисташковый» - 1200 г,Трехслойный маслинный бисквит изумрудного цвета в сочетании с заварным сливочным кремом.,Торты,620 с,https://nambafood.kg/dish_image/118253.png
Торт «Княжеский» - 1200 г,"Воздушный трёхслойный бисквит, в сочетании с натуральным сметанным кремом, настоящей варёной сгущёнкой и отборным изюмом.",Торты,590 с,https://nambafood.kg/dish_image/118254.png
Торт «Йогуртовый» - 850 г,Трехслойный бисвкит с натуральным йогуртовым суфле и дольками фруктов.,Торты,390 с,https://nambafood.kg/dish_image/118255.png
Торт «Йогуртовый» - 1200 г,Трехслойный бисвкит с натуральным йогуртовым суфле и дольками фруктов.,Торты,610 с,https://nambafood.kg/dish_image/118496.png
Торт «День и Ночь» - 850 г,"Воздушный, белый, трюфельный, трёхслойный бисквит в сочетании с натуральным сметанным кремом и настоящим кремом из варёной сгущёнки ,а так же отборным изюмом.",Торты,620 с,https://nambafood.kg/dish_image/118257.png
Торт «Джулия» - 1200 г,"Воздушный трёхслойный бисквит, в сочетании с натуральным крем-брюле, шоколадным кремом, отборным арахисом и изюмом.",Торты,520 с,https://nambafood.kg/dish_image/118258.png
Торт «Илиада» - 850 г,"Воздушный трехслойный бисквит в сочетании с натуральным сметанным кремом, отборными орехами и настоящей варенной сгущенкой.",Торты,400 с,https://nambafood.kg/dish_image/118259.png
Торт «Илиада» - 1200 г,"Воздушный трехслойный бисквит в сочетании с натуральным сметанным кремом, отборными орехами и настоящей варенной сгущенкой.",Торты,610 с,https://nambafood.kg/dish_image/118260.png
Торт «Смак» - 1200 г,"Воздушный трёхслойный бисквит в сочетании с натуральным сметанным кремом, ароматным маком и отборным изюмом.",Торты,588 с,https://nambafood.kg/dish_image/118278.png
Торт «Робертино» - 1200 г,"воздушный трехслойный бисквит в сочетании с натуральным шоколадным кремом, настоящей вареной сгущенкой и отборным изюмом.",Торты,613 с,https://nambafood.kg/dish_image/118263.png
Торт «Черный принц» - 1200 г,"Воздушный двухслойный бисквит в сочетании с натуральным взбитым сливочным кремом, настоящим шокладом и воздушным безе.",Торты,610 с,https://nambafood.kg/dish_image/118264.png
Торт «Графские развалины» - 1200 г,"Воздушный двухслойный бисквит в сочетании с натуральным взбитым сливочным кремом, настоящим шокладом и воздушным безе.",Торты,643 с,https://nambafood.kg/dish_image/118265.png
Торт «Графские развалины» - 1200 г,"Воздушный трёхслойный бисквит в сочетании с натуральным сметанным кремом, настоящей варёной сгущёнкой, воздушным безе и отборным арахисом.",Торты,590 с,https://nambafood.kg/dish_image/118256.png
Торт «Мечта» - 850 г,"Нежнейший двухслойный бисквит, воздушные медовые коржи в сочетании с натуральным сметанным кремом и вареной сгущенкой.",Торты,399 с,https://nambafood.kg/dish_image/118266.png
Торт «Мечта» - 1200 г,"Нежнейший двухслойный бисквит, воздушные медовые коржи в сочетании с натуральным сметанным кремом и вареной сгущенкой.",Торты,590 с,https://nambafood.kg/dish_image/118267.png
Торт «Императорский» - 850 г,"Воздушный трехслойный бисквит, в сочетании с натуральным  сметанным кремом и настоящим шоколадом.",Торты,399 с,https://nambafood.kg/dish_image/118268.png
Торт «Императорский» - 1200 г,"Воздушный трехслойный бисквит, в сочетании с натуральным  сметанным кремом и настоящим шоколадом.",Торты,590 с,https://nambafood.kg/dish_image/118269.png
Торт «Нежность» - 850 г,Воздушный трёхслойный бисквит в сочетании с натуральным сметанным кремом и отборным изюмом.,Торты,399 с,https://nambafood.kg/dish_image/118270.png
Торт «Шоколайф» - 850 г,Воздушный шоколадный четырехслойный бисквит шоколадно-сметанный крем и шоколад.,Торты,410 с,https://nambafood.kg/dish_image/118271.png
